ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Adam,0.0001,100,5,0.5276532137518685,0.4671694923321229,0.3427756713704323,0.350466623575126,0.3407506886669666,0.6062408507977985,0.6128550074738416,0.9769388755276299,0.8882660687593423,0.45963244433059147,0.32442072291219026,0.4907939317039748,0,0,0,0,"[[205, 156, 14, 7, 3], [238, 1107, 49, 6, 1], [22, 405, 44, 1, 1], [6, 140, 82, 17, 2], [1, 55, 43, 32, 39]]",0.53488268276133,44,val_qwk,64.9012725353241,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Adam,0.0001,100,5,0.5347533632286996,0.45891124310889514,0.33530713133344153,0.3494275365917009,0.33598851698504156,0.6062039012892781,0.6068759342301944,0.9761735492248691,0.8882660687593423,0.44721493146689995,0.31725127364659156,0.4565448973947973,0,0,0,0,"[[169, 188, 18, 7, 3], [185, 1158, 50, 7, 1], [22, 402, 45, 3, 1], [6, 139, 80, 17, 5], [1, 58, 36, 33, 42]]",0.5406265719242181,24,val_qwk,56.16592526435852,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Adam,0.0001,100,5,0.5795964125560538,0.5233809211527812,0.3597498762617185,0.38791673239351987,0.36497529618725805,0.6436595562749591,0.5429745889387145,0.9159359772927651,0.9009715994020927,0.4882680936099313,0.3714333195815491,0.522482143190252,0,0,0,0,"[[170, 187, 20, 4, 4], [77, 1251, 63, 10, 0], [3, 391, 70, 8, 1], [2, 123, 98, 20, 4], [1, 47, 50, 32, 40]]",0.5623798966358942,37,val_qwk,104.11640119552612,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Adam,0.001,100,5,0.5896860986547086,0.54457138893377,0.3806796370124458,0.4162552345676236,0.38814051652999754,0.6519673620161034,0.5280269058295964,0.9015432707631376,0.9054559043348281,0.5164194550876533,0.3924379396812939,0.5083966309249397,0,0,0,0,"[[148, 207, 21, 6, 3], [41, 1281, 66, 9, 4], [4, 395, 59, 13, 2], [0, 128, 85, 27, 7], [1, 44, 31, 31, 63]]",0.5833769678288594,25,val_qwk,43.35337448120117,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Adam,0.001,100,5,0.5751121076233184,0.5069297313232749,0.3591755222551519,0.374651609622504,0.3594339102674343,0.6372827601434023,0.5620328849028401,0.9466327706094002,0.8916292974588939,0.4608639017937799,0.3464454409877211,0.5124409652404116,0,0,0,0,"[[198, 174, 10, 2, 1], [108, 1251, 37, 2, 3], [14, 423, 32, 3, 1], [4, 153, 78, 11, 1], [2, 62, 36, 23, 47]]",0.5408232770288013,5,val_qwk,30.17721128463745,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Adam,0.001,100,5,0.594170403587444,0.5411942525899145,0.37957562569851533,0.4134052616397123,0.3866919581619415,0.656787233432516,0.5265321375186846,0.9077395173672536,0.9043348281016442,0.503311659648056,0.3918748784309095,0.5330142123195981,0,0,0,0,"[[172, 193, 12, 5, 3], [39, 1276, 69, 13, 4], [1, 390, 70, 9, 3], [1, 126, 100, 17, 3], [5, 41, 42, 27, 55]]",0.5797392801464742,41,val_qwk,110.99171590805054,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,SGD,0.0001,100,5,0.5175635276532138,0.16865205690119187,0.20675732547252887,0.1569015492253873,0.18073514790309464,0.5122792663204677,0.7059043348281017,1.1333047565200507,0.8419282511210763,0.021414080025739746,0.013792950061865095,0.08934457823772853,0,0,0,0,"[[24, 361, 0, 0, 0], [40, 1361, 0, 0, 0], [6, 467, 0, 0, 0], [4, 243, 0, 0, 0], [1, 169, 0, 0, 0]]",0.022577850197661675,1,val_qwk,15.990170001983643,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,SGD,0.0001,100,5,0.4891629297458894,0.14444095477386934,0.2083398685540013,0.1660502345689034,0.18783827591267416,0.5090926225079234,0.7608370702541106,1.195094607583949,0.8269805680119582,0.019761054781664567,0.015059548343710039,0.05100961062953609,0,0,0,0,"[[57, 328, 0, 0, 0], [149, 1252, 0, 0, 0], [46, 427, 0, 0, 0], [18, 229, 0, 0, 0], [18, 152, 0, 0, 0]]",0.023672741413707787,18,val_qwk,40.46227955818176,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,SGD,0.0001,100,5,0.5022421524663677,0.15048560189858773,0.2088155955393643,0.16484536082474227,0.1866143937990499,0.511070133783958,0.7357997010463379,1.1664531087906937,0.8329596412556054,0.02484888300127419,0.016638068722409027,0.06843756230980325,0,0,0,0,"[[45, 340, 0, 0, 0], [102, 1299, 0, 0, 0], [30, 443, 0, 0, 0], [11, 236, 0, 0, 0], [9, 161, 0, 0, 0]]",0.03100045012078778,32,val_qwk,87.78224754333496,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,SGD,0.001,100,5,0.4562780269058296,0.14441362125815585,0.2153671310844758,0.17284580332923521,0.19605333053366086,0.510567863209306,0.8172645739910314,1.243969008404731,0.8101644245142003,0.05070094154485716,0.027462124044688396,0.0977133667916263,0,0,0,0,"[[109, 276, 0, 0, 0], [289, 1112, 0, 0, 0], [91, 382, 0, 0, 0], [33, 214, 0, 0, 0], [21, 149, 0, 0, 0]]",0.051389597532007336,1,val_qwk,15.678920269012451,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,SGD,0.001,100,5,0.47384155455904337,0.1520468896274494,0.21793264551294528,0.17730179028132992,0.19901435363643988,0.5081030540550431,0.7709267563527653,1.1864645198240005,0.8262331838565022,0.08054875425909525,0.03812353708422889,0.1706243857187543,0,0,0,0,"[[98, 287, 0, 0, 0], [231, 1170, 0, 0, 0], [48, 425, 0, 0, 0], [13, 234, 0, 0, 0], [7, 163, 0, 0, 0]]",0.08339830203186238,100,val_qwk,141.13774991035461,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,SGD,0.001,100,5,0.5145739910313901,0.3169204295756859,0.2610811728418455,0.22514084280769558,0.24374744073603716,0.5627449519850474,0.7002989536621823,1.1151893268313793,0.8404334828101644,0.1930691346856407,0.13585700662768374,0.35098243400193374,0,0,0,0,"[[163, 218, 2, 1, 1], [190, 1207, 4, 0, 0], [27, 441, 5, 0, 0], [6, 224, 15, 1, 1], [3, 133, 30, 3, 1]]",0.21804040431622596,99,val_qwk,199.21690583229065,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,RMSprop,0.0001,100,5,0.4966367713004484,0.42345080111507655,0.327039865856371,0.3149979469930841,0.316054780834381,0.587220957945012,0.6625560538116592,1.0227238755209238,0.8721973094170403,0.43284530062941773,0.28980020004245133,0.47672424730385843,0,0,0,0,"[[234, 132, 14, 3, 2], [339, 1026, 30, 5, 1], [43, 402, 26, 2, 0], [12, 160, 66, 7, 2], [1, 62, 39, 32, 36]]",0.5041794137064668,43,val_qwk,60.47260904312134,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,RMSprop,0.0001,100,5,0.4977578475336323,0.4433683436599175,0.3330831529094077,0.3225548435772075,0.32226138755794514,0.5911500507379068,0.6543348281016442,1.0113333855566151,0.8785500747384155,0.449144182562353,0.3039781749539,0.5004447475090176,0,0,0,0,"[[242, 129, 9, 3, 2], [349, 1012, 35, 4, 1], [41, 397, 31, 4, 0], [10, 150, 69, 15, 3], [2, 60, 43, 33, 32]]",0.5182516325403362,21,val_qwk,49.02189588546753,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,RMSprop,0.0001,100,5,0.5597907324364724,0.5040975263008866,0.3634703375280262,0.38766288934998394,0.36835476121874255,0.6319242506457278,0.5650224215246636,0.9315111402899618,0.8998505231689088,0.49398911375829424,0.3686203316102732,0.5051319275018554,0,0,0,0,"[[189, 169, 21, 3, 3], [125, 1174, 82, 18, 2], [10, 385, 67, 11, 0], [5, 119, 91, 29, 3], [2, 46, 39, 44, 39]]",0.5706192189774768,26,val_qwk,78.25688076019287,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,RMSprop,0.001,100,5,0.600896860986547,0.5255662037053491,0.3928482975796773,0.4103253501277672,0.3941007806729135,0.6643050826038261,0.5358744394618834,0.9299050854052157,0.8893871449925261,0.49380625770048736,0.38745358473796276,0.5425936763637506,0,0,0,0,"[[233, 133, 12, 7, 0], [91, 1270, 31, 7, 2], [9, 422, 37, 4, 1], [4, 164, 60, 14, 5], [4, 49, 37, 26, 54]]",0.576535588258507,23,val_qwk,39.537926197052,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,RMSprop,0.001,100,5,0.5852017937219731,0.5531752056778652,0.36647048511919317,0.40201788501017593,0.3737618128981808,0.6479262782225428,0.5276532137518685,0.8934239072393942,0.9080717488789237,0.5075420317065152,0.384404039508802,0.5279066384970935,0,0,0,0,"[[157, 207, 16, 2, 3], [38, 1268, 84, 10, 1], [4, 388, 73, 7, 1], [3, 114, 108, 19, 3], [1, 42, 49, 29, 49]]",0.575579599660746,26,val_qwk,55.67413592338562,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,RMSprop,0.001,100,5,0.5612855007473841,0.540489463907452,0.3909097815095768,0.42026980550809323,0.3981318766640224,0.6383871707164338,0.5579222720478326,0.9212245700805962,0.9050822122571002,0.5264569336718234,0.3978376058122032,0.4680343245092899,0,0,0,0,"[[84, 245, 36, 15, 5], [16, 1168, 165, 39, 13], [0, 314, 122, 31, 6], [0, 85, 88, 59, 15], [0, 27, 28, 46, 69]]",0.5785614166639952,14,val_qwk,53.7752571105957,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Nadam,0.0001,100,5,0.5250373692077728,0.48070765307518926,0.34824273295688213,0.3600208411673039,0.3476850679789709,0.606497822340071,0.6143497757847534,0.975024433406625,0.8878923766816144,0.4679152058795393,0.329487676584413,0.4907516665146908,0,0,0,0,"[[202, 161, 12, 7, 3], [246, 1091, 56, 7, 1], [26, 394, 46, 6, 1], [7, 135, 77, 26, 2], [1, 50, 50, 29, 40]]",0.5341214554853564,37,val_qwk,63.796069860458374,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Nadam,0.0001,100,5,0.5624065769805681,0.502357031810354,0.3480361599500357,0.37231149719220663,0.35170260106364204,0.6261017179646471,0.5687593423019432,0.9410899129282211,0.8942451420029895,0.4661924943135678,0.3421845907752419,0.4853607133845076,0,0,0,0,"[[156, 204, 16, 5, 4], [109, 1232, 51, 8, 1], [12, 405, 52, 3, 1], [2, 139, 83, 20, 3], [1, 50, 44, 30, 45]]",0.5457621553144527,37,val_qwk,82.9549720287323,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.0001,100,5,0.5751121076233184,0.5088936586559042,0.35634533483467895,0.38068066336191464,0.36055515947219624,0.6407243000944354,0.5448430493273543,0.9124614781884643,0.9024663677130045,0.4957946011771869,0.37341483077931126,0.5282781288620023,0,0,0,0,"[[181, 178, 18, 5, 3], [86, 1238, 67, 10, 0], [6, 392, 65, 9, 1], [2, 122, 101, 18, 4], [1, 45, 48, 39, 37]]",0.5550689825372672,37,val_qwk,116.31209325790405,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Nadam,0.001,100,5,0.6027653213751868,0.5534298437335593,0.37682312309369626,0.41056935158505886,0.3833117550474898,0.664244163329949,0.5142002989536621,0.8959300100787121,0.9073243647234679,0.509797821432811,0.4008060904612629,0.5535655333828051,0,0,0,0,"[[182, 183, 14, 2, 4], [30, 1304, 53, 13, 1], [2, 400, 60, 10, 1], [0, 121, 99, 22, 5], [4, 46, 40, 35, 45]]",0.5795635464915585,44,val_qwk,67.99602961540222,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Nadam,0.001,100,5,0.6005231689088192,0.5592061712158323,0.3658311828247891,0.38991452053977327,0.36872977352636477,0.6614000849554125,0.53101644245142,0.9200068239169814,0.8934977578475336,0.47250712503616055,0.37347681683840905,0.5365793540547403,0,0,0,0,"[[203, 160, 18, 4, 0], [53, 1297, 44, 5, 2], [5, 408, 57, 2, 1], [1, 151, 73, 21, 1], [3, 54, 41, 43, 29]]",0.5512614549080455,14,val_qwk,47.01053714752197,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.001,100,5,0.5814648729446936,0.5561527723263815,0.3337898948311514,0.3618151393602397,0.3366790988438238,0.6390085959438462,0.5448430493273543,0.9193973459939004,0.8961136023916293,0.44865811351111484,0.337650974558964,0.5013097634492627,0,0,0,0,"[[134, 229, 19, 1, 2], [22, 1313, 57, 8, 1], [1, 407, 62, 2, 1], [1, 138, 94, 13, 1], [2, 49, 55, 30, 34]]",0.528364432597442,30,val_qwk,102.39993524551392,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Adamax,0.0001,100,5,0.47832585949177875,0.42927641188254684,0.31537994600658925,0.2987453897114944,0.30151778906614857,0.5753775284684876,0.6913303437967115,1.0524368476947443,0.867339312406577,0.40806215879293295,0.2667411587107109,0.4645850929443331,0,0,0,0,"[[235, 136, 9, 3, 2], [394, 982, 21, 3, 1], [49, 400, 23, 1, 0], [19, 159, 58, 10, 1], [2, 68, 40, 30, 30]]",0.47739965552991137,66,val_qwk,87.82824230194092,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Adamax,0.0001,100,5,0.4857997010463378,0.40928593244151246,0.30324103211057796,0.28796135615374596,0.2915670233441617,0.5740289965395249,0.6756352765321375,1.0319992352345344,0.8707025411061285,0.4089380507929187,0.26436725684034545,0.4607324171880026,0,0,0,0,"[[214, 155, 11, 3, 2], [341, 1032, 26, 1, 1], [44, 406, 22, 1, 0], [12, 162, 66, 6, 1], [1, 64, 45, 34, 26]]",0.47754414116821986,44,val_qwk,84.9889862537384,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Adamax,0.0001,100,5,0.523916292974589,0.43986814054952106,0.31308779344558585,0.30544547767245134,0.3053640726460169,0.5971208618135433,0.6285500747384155,0.997005981304201,0.8766816143497758,0.41584864336810257,0.28795154877742424,0.4729919068019026,0,0,0,0,"[[202, 165, 13, 3, 2], [228, 1140, 31, 1, 1], [34, 408, 30, 1, 0], [6, 160, 74, 7, 0], [1, 62, 47, 37, 23]]",0.48885671277952725,44,val_qwk,117.34950089454651,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Adamax,0.001,100,5,0.5553064275037369,0.49504075022561195,0.37315755248671517,0.39333653476257713,0.3765088456366121,0.6304109358337084,0.5743647234678625,0.9440633481822954,0.8972346786248132,0.49863359260037843,0.37015682176516074,0.5022969782743919,0,0,0,0,"[[200, 154, 19, 9, 3], [175, 1152, 64, 7, 3], [17, 388, 56, 11, 1], [5, 128, 82, 29, 3], [2, 45, 36, 38, 49]]",0.5701582356241104,21,val_qwk,38.728087186813354,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs256
